,text,polarity,sentiment
723,life becomes beautiful family,0.85,Positive
724,rt princemichalis クリアリ 私のクローゼット challenge wanted draw using clothes real life クリフト アリーナ dq4 htt,0.2,Positive
725,nick_coatsworth elonmusk absolute bs nick needs prosecuted put away life,0.2,Positive
726,bro life real life sitcom,0.2,Positive
728,terrorist islamic regime iran executed majidrezarahnavard life another young protester mahansadrat,0.1,Positive
729,haram place ive ever visited life,0.0,Neutral
732,bootstrapはまじ便利だよ 元々はtwitter社内で使われてたcssフレームワークでちょっぴりhtml cssの知識あれば素人でもそれなりの外観のサイト作れる しかもレスポンシブでできるっていう,0.0,Neutral
733,rt joelakamag fills lean feels right lean feeds lean makes feel loved lean,0.4928571428571428,Positive
734,rt chouhanshivraj warm birthday greetings union minister state external affairs amp parliamentary affairs shri v muraleedharan j,0.3,Positive
735,rokokoprufei scenes daily life clown,0.0,Neutral
736,rt aifu_noil rem rezero starting life another world source,0.0,Neutral
737,oh yes one nights ed youre severely constipated youre holding onto toilet dear life,-0.03333333333333333,Negative
738,struggling life random people make better thing two days clicking b,0.0,Neutral
739,rt leninpark4 love life dey shiloh dey exchange contact,0.5,Positive
740,rt villagepipol incredible young star learned lessons life shaped francine diaz today francine,0.5,Positive
742,170612在线while life hope,0.0,Neutral
743,rt pcmohanmp wishing one superstar rajinikanth happy birthday thalaiva rajinikanths phenomenal journey,0.65,Positive
744,love life,0.5,Positive
745,count garden flowers never leaves fall count life smiles tears,0.0,Neutral
746,afrocenchix rozanaldn afroribooks herbybox cosmic_destiny kaicollective eareplantmade lasolasuk,0.0,Neutral
748,cryptox41072868 tamiddy1 __luckyleftie stop watching movies thinking thats really happens irl wom,0.2,Positive
749,woke still buzzing naaa asake favourite must meet man irl life cos wow fav asake,0.1,Positive
750,rt stargguck love life,0.5,Positive
751,happy birthday wish many many happy returns daymay god bless heath wealth amp properity,0.65,Positive
752,rt auroraohshit life avatrice warriornun,0.0,Neutral
754,rt toadanimation final vs layout check animation orx came life early drafts animation digitalart art,0.05,Positive
756,life bro chapter 35,0.0,Neutral
758,bitch couldnt touch life depended,0.0,Neutral
760,rt musaeva_roza 22 democratic country important life national wealth people kazakhstan appropriated,0.4,Positive
761,divineysl holding onto dear life istg,0.0,Neutral
762,rt suhailchandhok thank much thala ajith fans always special amp veeram start many special,0.3535714285714286,Positive
763,rt tf_moments subaru displayed lifesize robot mode prop binaltech smokescreen gt using body shell parts thencurrent impreza,0.0,Neutral
764,rt mdby2023surena pilitin na nating makuha yung lisensya march april 2023 want life back,0.0,Neutral
765,rt nazuk_sii life give us lot beautiful persons one person enough beautiful life hbdsidharthshukla,0.5666666666666667,Positive
766,rt sepidehmoafi majidreza_rahnavard executed mashhad morning hes 2nd protester executed islamic republic,0.0,Neutral
768,recoveryposse see ram key fob thats truck see na key tag thats life without,0.0,Neutral
769,want good thing life everythings always complicated dont wan na something,-1.850371707708594e-17,Negative
771,value life lies length days use make 世界杯 icbmmnqh,0.0,Neutral
773,regard three main projects indicated chart government earns total us 697 b,0.08333333333333333,Positive
775,rt 2ndgradient salarnarei 25 year old detained shahreza due extreme torture hands head broken one,-0.1375,Negative
776,rt ajaynsp mistake matters deal learn apply lesson li,0.0,Neutral
777,rt vijayfanstrends happy birthday superstar rajinikanth wishing good health happiness life always hbdsuperstarraji,0.7333333333333334,Positive
778,rt doctorgerhard sex scandals used steal thunder corruption amp fraud bombshells story ftx employees weird,-0.5,Negative
780,ポのつく自由業じゃん,0.0,Neutral
781,rt maggiehumm1 andrewcowan02 endowed student scholarship uea 6o years starting 2023 often awardsscholars,0.0,Neutral
782,shadows life caused standing sunshine 世界杯 rdsmmqwbaq,0.0,Neutral
786,rt dssnewsupdates words fall short thank respected bapu maghar singh ji dedicating entire life serving humanity welf,0.0,Neutral
787,rt theduchessboom fact 0 videospics prince harry interacting cambridge kids formal events,0.0,Neutral
790,stillgray dude seriously need step back reevaluate life choices seriously dont think working,-0.2222222222222222,Negative
791,hollyoaks star jorgie porter explains baby boys unique name,0.375,Positive
792,rt agonyofsameer life good used increase fake likes facebook instagram,0.09999999999999998,Positive
793,drkelp1955 kathleen4you2 edkrassen elonmusk stationcdrkelly youre ingrate wasnt trump woul,0.0,Neutral
795,rt naughtyshaid fun fact messi never tried completed two step leg life yall compare ronaldo,0.3,Positive
796,rt forfreedommtl parents seyed mohammad hosseini passed away neither family voice lawyer keep track,0.0,Neutral
797,rt ziplamak clarify grant healthy person regular life know hed weather recently amp told,0.16666666666666666,Positive
798,rt ajaynsp someone hurt yesterday doesnt mean start living life today constant fear hurt tomorro,-0.15625,Negative
799,bigdammmie maybe next life,0.0,Neutral
801,hodl 4 life lt33 dba5001 erik65978933 alfacrypto2021 kaison_walker janahotman feitanhunter1 3kingmaker13,0.0,Neutral
802,rt rg_aranwen kagehina canonverse posttimeskip pov kageyama introspective angst hurtcomfort reunions three years lon,0.0,Neutral
804,rt dream_failureee life good hearing word anbana fans suriya_offl fav edit vaadivaasal,0.7,Positive
805,ann_01_life あんさん 日曜日はいつもより1時間遅く起きちゃいます毎朝決まった時間に起きる方が負担も少ないんですね,0.0,Neutral
806,a_blackwoman life chris ive requested brymolawale blackwoman played radio th,0.0,Neutral
807,rt filledwithurine men dont cut ear gift love life like used,0.5,Positive
808,rt danielgoyal zero confidence uk govt anything strengthen nhs winter dont care peo,0.0,Neutral
809,know take 1 searching dreams take 2 realization take 3 inside filmlike life,0.0,Neutral
810,rt amerefasaad one thing shaped meaningfully throughout life ability view newest shiny thing,0.5,Positive
811,life really hard keep going,-0.2916666666666667,Negative
812,happy jamhuri day join celebrating freedom create better life innovation chapo,0.65,Positive
814,murjanatu_alie khadijart_osman sadeeya_osman basmarh_omar muneeraht_ousma muneerah_oumarr fauzeeyy_oumar,0.0,Neutral
815,mind powerful thing fill positive thoughts life start change captured na,0.2636363636363636,Positive
816,rt islandbarbzz yall sleeping pink friday comes best album conversations moment 4 life super bass romans reveng,0.27083333333333337,Positive
818,back japan europe enjoyed christmas atmosphere netherland packed life baggage,0.25,Positive
819,rt paulduanefilm yeah im gon na side aoscott best movie 2022 polish movie life donkey jerzy skolomowsk,1.0,Positive
820,rt rahulvaidyaarmy tweet rahulvaidyaarmy shreyanshmyself man adore u gave,0.0,Neutral
821,zombie_scourge bad ill live appreciate offer tho im always open hows life treating,-0.2659090909090909,Negative
822,life never even die,0.0,Neutral
823,rt i_am_ilemona condemn deborahs murder nowhere islamic faith injunction take someone,0.0,Neutral
825,grateful every blessing life youll given,0.0,Neutral
826,rt allahgreatquran life hard remember one thing allah still,-0.2916666666666667,Negative
827,lowkeydudyy laluneeee_ underdog characters life,0.0,Neutral
829,rt chwekwansol see video hoshi sharing personal heartwarming story struggles family endure,0.0,Neutral
830,ignight chance hai u fwd ur grp angkatan way back life yassssss,0.0,Neutral
831,rt is_salsu affirm starting decree declare wonderful things begins happen life everyday week w,0.26666666666666666,Positive
832,rt mathiosismyslut possessive man protects wife costs need life sasmos vasilikos mathios,0.0,Neutral
833,rt lifewithjohn dont carry past new path youre new path called today lesson,0.007575757575757569,Positive
834,usual monday fairy sprinkle joy luckily much energy right dre,0.2589285714285714,Positive
836,rt lezbisch cant even remember life like nov 10,0.0,Neutral
838,rt hadarpur end life planner estate planning organizer final wishes planner final preparations case emergency printable funeral,0.0,Neutral
839,indispensable want understand notoriously misconceived roots western civilization johannes,0.2,Positive
840,rt darkermoiety happy birthday love life thank coming life ill always love lt3 hbdsidharthshukla h,0.325,Positive
842,rt alhamdhulillaah allah ask forgiveness safety faith life family wealth,0.0,Neutral
847,rt dssnewsupdates lets take oath give dimension life goodness virtues strength welfare may truth always,0.0,Neutral
849,stepbystep formulain less 5 mins youll putting better ever shooting lowest scores li,0.16666666666666669,Positive
851,three words sum everything ive learned life goes,0.0,Neutral
854,rt advaidism kseb personnels kerala bringing squirrel back life fallen road receiving electric,0.0,Neutral
855,rt lunarrootrising dont need buy land need learn skills need get used kinship networks nomadism sanctuary lif,0.0,Neutral
856,life short experience things youve never done example ask person like,0.0,Neutral
858,rt nkanyisomnomiy1 keep away unpleasant messy envious negative people life wonderful,-0.03749999999999998,Negative
859,rt sidnaaz_world_ sometimes life need hug words advice hug make feel matter hbdsidharthshuk,0.0,Neutral
861,im tired life,-0.4,Negative
862,ronaldm15685249 playvalorant great way say youve never kissed anyone life,0.8,Positive
863,lifeofdamushrik fighting life gtgtgt,0.0,Neutral
865,laurel hudson carter jennings 世界杯 baldwin thackeray 南京 life suddenly total,0.0,Neutral
867,rt silentkraken_ pirates life euron begs pardoning absence scribes poor health effected things alas euron r,-0.2708333333333333,Negative
869,rt kssox learnt real friends enjoy life open mind,0.20000000000000004,Positive
871,rt mseziemela girls nigeria wan na fun things support live real life isnt obsessed design,-0.012727272727272731,Negative
873,anyways thought give update gone last 2 weeks mostly trying bear bu,0.25,Positive
874,rt teleserye_geek andrea brillantes jc alcantara christian bables lead cast abscbns new series drag also joining,0.012121212121212116,Positive
875,freedom make choices choice rich poor reflect choices pick,-0.012500000000000011,Negative
876,rt _blackheart19 damn got life week,0.0,Neutral
877,rt _leovenus care right evolving every aspect life,0.2857142857142857,Positive
879,bigger life nose needs editing passion,0.0,Neutral
880,fuck life ig,-0.4,Negative
882,happiest thing life hard work rather success painful thing life laziness rather,-0.23055555555555554,Negative
883,voiceformenind mens tears valued less dog piss,-0.16666666666666666,Negative
884,notzecoxao dude send dm would make life much easier data recovery lot k,0.2,Positive
888,mid_life_3 absolutely terrible start midlife however best thing theres one way go,0.0,Neutral
890,sabinus1_ good morning pls im friend mine dad really need financial assis,0.3,Positive
891,yoyoyoitsyoyo right answer life aquatic animated stuff side,0.2857142857142857,Positive
893,rt lobeagain islamic republic hanged second innocent iranian protester majidrezarahnavard whose crime participating,0.25,Positive
894,hard block instead spreading misinformation accusations without damn proof sending th,-0.2916666666666667,Negative
895,rt kvorahvuitton softness life want lot,0.0,Neutral
896,rt papapoku father help see lifes difficulties challenges opportunities seek prayer grow,0.0,Neutral
897,dipoadepoju go right mentorshipsearch one mentor would stuck h life jump,0.2857142857142857,Positive
898,happy wife happy life heather glenn photography outdoor beach family photos washington family,0.8,Positive
899,life along wayhappiness lies crythose,0.0,Neutral
900,rt alexdglengarry rbjron jeremy_graham hows life place ever get good rain back cheers,0.35,Positive
902,banie221 life full lessons hope truly learn something new one experiences,0.24318181818181817,Positive
904,rt ishanam2 ishavidhya empowering future generation education amp right life skills comes picture bett,0.14285714285714285,Positive
905,rt ajithfansuniv exclusive vaisaghofficial interview cinema express chillachilla song celebration life next,0.0,Neutral
906,தஞசயல தடர மழ மககளன இயலப வழகக பதபப,0.0,Neutral
907,rt immutablegang pray easy life pray strength endure difficult one cnft cnftcommunity cardano nft car,-0.033333333333333326,Negative
908,mrbankstips also know u might think story formed extract money,0.0,Neutral
909,rt ajaynsp life 10 make 90 take itss hbdsidharthshukla,0.0,Neutral
910,ブロシル1か2 成人済み 楽しく出来る人 デュオかトリオ ちなみに男 valorant募集,0.0,Neutral
911,rt mla_sudhakar warm birthday wishes one superstar rajinikanth energy humility inspires millions may god bles,0.6,Positive
913,davidal03966551 redfivemodels calumdouglas1 cluelesspegg strangelyhappy indyweaver normaegraham1,0.0,Neutral
915,rt dickson_mubiru humble costs life funny way humbling people,0.024999999999999994,Positive
916,rt bakeneko_nyago 人には見えない何か,0.0,Neutral
917,rt bodylan78640315 antis vipers let darling remind boys officially awarded title best bl,1.0,Positive
919,rt lycaproductions birthday wishes man whose life journey inspiration many man style one amp superst,0.5,Positive
922,huyde12 need iyilik final life,0.0,Neutral
923,rt ajaynsp life game player toyss hbdsidharthshukla,-0.4,Negative
925,rt spiralgoddess22 share one women life fathers brothers sons women trans friends amp gay,0.4166666666666667,Positive
928,musorochibvamu1 chigumha daddyhope gvt provide anyway 500k 350k 40k enough th,0.0,Neutral
929,rt ajaynsp life puzzle game need find right piecesss hbdsidharthshukla,-0.05714285714285716,Negative
931,rt themooncarl wrong,-0.5,Negative
933,rt finestzungu_ uthini unembeza wakho seeing ingane yabantu struggling life ngenxa yeschitho owamfaka sona le post izofika kumni,0.0,Neutral
934,itchysuffering sounds like life bucking bonnie wow damon salvatore didnt see,0.1,Positive
935,rt palwashaback one days life muskan better 100 years life malalayousafzai allahuakbar hijabrow,0.5,Positive
937,give life opticgaming,0.0,Neutral
938,madtingyeh blackksneakers 23rd year life happens 22 years old time turn 23,0.1,Positive
939,rt beyondyasmin would without mean would without got ta live live life fu,-0.013257575757575765,Negative
940,rt yhazony locke never children neither descartes hobbes spinoza kant rousseau children gave adop,0.0,Neutral
941,rt akramokera 7signxx imam ali said whoever wishes spend days life free man must allow greed abide h,0.4,Positive
942,rt ajaynsp life like book chapters sad happy exciting never turn page never know wha,0.20000000000000004,Positive
943,rt nimritahluwalia big thanks fans friends family members india overseas lovely birthday wishes,0.2333333333333333,Positive
944,temblie rev_scarecrow thats called polite plenty people get life rude extreme oth,-0.2125,Negative
945,rt chanpre61346481 navion1990 life mauka sabko milta hai golden words said legend hbdsidharthshukla sidharthshukla,0.3,Positive
946,rt meiika__ pregnancy one happiest moments life pray finally kid experience love,0.25,Positive
948,life nourishes,0.0,Neutral
950,hate ppl assume dont need extra push assistance life look like together,-0.4,Negative
951,rt shekharkapur lessons life solid rock fluid vulnerable water true strength lies flow true st,0.039999999999999994,Positive
953,rt sidnaaz_world_ change attitude change life hbdsidharthshukla sidharthshukla,0.0,Neutral
954,rt ajaynsp life tough even tougher youre stupidss hbdsidharthshukla,-0.3888888888888889,Negative
955,rt iris_pupu young frivolous also long life sulwhasoo x kanawut swsxgulf1212 gulfkanawut,0.025,Positive
956,rt thebestofclois must say lois clark romantic comedy movie would change life forever better,0.25,Positive
957,rt roger_47_ 울기 좋은 퀸노래 추천함요 사실 전 걍 다 울어서 주관적임 millionaire waltz love life one 39 wants live forever,0.27878787878787875,Positive
959,rt ajaynsp life unfair sometimes unfair favourss hbdsidharthshukla,-0.5,Negative
960,love life captured narianhearts janeshua darnatopsecret,0.5,Positive
961,gon na fun space longest hour life,0.3,Positive
962,2022women june went see everyday play deafinitelyt uks first deafled theatre company,0.024999999999999994,Positive
964,rt tswifterastour building worlds wheres man whod throw blankets barbed wire made,0.0,Neutral
965,maddona whore complex brought life new age,-0.08181818181818182,Negative
967,rt pastor__west dear lord today prophesy theres shift coming life denied delayed bear fruit,0.0,Neutral
969,loamglife millionaire girl availble purchase barnes amp noble amazon international online reta,0.3,Positive
971,humanity go humanrightsday doesnt life tigrayans matter dear ho fp unaids,0.0,Neutral
972,rt connollyebooks basis society today struggle two classes capitalists means production,0.0,Neutral
973,rt fearlesslori___ idc want husband head huncho house dominant female life want take pas,0.0,Neutral
974,rt anikhaofficial_ trust timing life,0.0,Neutral
975,rt czarohm social media death many dont understand constant need look goodfly showcase level youre yet,0.17777777777777778,Positive
976,vortex life without gold silver nickel 北京 上海 海口 00,0.0,Neutral
977,rt senyacn sleepy girl busy life,0.1,Positive
978,rt ajaynsp life stupid ordinary person makes us smile special person always makes us cry still care sp,-0.09821428571428566,Negative
982,rt navion1990 else gives love teamand return became brothers life sidharthshukla hbdsidharthshukla,0.5,Positive
983,rt lucky_1325 never seen person shows blind hatered life except frnd exactly blind didnt go che,-0.5,Negative
984,rt nldigitalschool day 8 digi drew fun animating drawing sketchmetademolab dance jump run cant wa,0.3,Positive
986,rt captainrk8055 life like beautiful melody lyrics messed hbdsidharthshukla,0.85,Positive
987,rt 6secex 現場レポ メイク中の 橋爪功 さん メイクさんの美肌グッズに興味津々 隣の 高橋一生 さんからもツッコミが 1月14日スタート 土曜よる11時30分 ６秒間の軌跡 本田翼,0.0,Neutral
988,rt strongminded101 15 powerful visuals psychology amp life 1,0.3,Positive
989,like comments sections everywhere full hundreds dudes talking theyre going make,0.35,Positive
990,amitmalviya though elections bjp lost 2 elections 3 melodrama pm modis life risk amp gain sympathy,-0.3,Negative
991,oncei listening inspiring sermon winners pastor saidpray broken homesthe battle go th,-0.041666666666666664,Negative
992,ust put santa hat day 1 12 days layer3xyz 12daysoflayer3,0.0,Neutral
993,rt ninafunnell nsw judge minimised man repeatedly raping 13 step daughter painting war hero amp saying wa,0.0,Neutral
994,spiderstitches watched like hour primitive technology friend discord living life,0.0,Neutral
995,rt buburin1002 今日の懐かしい曲 sheilae glamorous life 12月12日はシーラeさんのお誕生日おめでとうございます 父はラテンパーカッション奏者この曲は84年に大ヒット プリンスのツアーにも協力していたら,0.0,Neutral
997,rt hawwal0 life isnt fair youre guaranteed win try youre guaranteed loss try pick poison fam,0.75,Positive
998,feuerderseele elevate one intuitive understanding detachment materiality surrender,0.0,Neutral
999,자꾸 인터넷창이 멈춰 화딱지나 왜이래 포멧다시해야하나,0.0,Neutral
1001,dejaru22 morning bank opened 0900 0835 first line 0900 line wit,0.25,Positive
1003,rt frosta_vt schedule week taking two days finish school life stuff starting two cutesy action,0.05,Positive
1004,rt basma_bage honestly speaking life situation find thankful allah knows best yo,0.8,Positive
1005,started referring dick hog instead life waaaaay goofier recommend 1010 nftcommunity gm gm,0.0,Neutral
1006,rt jessicatetreau car still set autopilot thought fsd adjusted holy smokes,0.0,Neutral
1007,rt gaialect meet love life hope easy hope never second guess thing connection,0.3111111111111111,Positive
1010,high school counselors huge impact entrance adult life whether helping students find,0.22,Positive
1012,rt spookyprxncess eskom forcing romanticise life like lighting candles silk nightgown 4am,0.0,Neutral
1014,vilpa prolong life oneminute bursts activity daily tasks,0.0,Neutral
1015,jyerokun iambrianduffin collinrugg guy dedicated life public service inhuman experiments,0.0,Neutral
1016,fuck life moves plus minus toxic depressed dipshit wasting everyones time,-0.25,Negative
1017,rt daieiofficial ダイエー 公式twitter キャンペーン 50名様に1000円分の ダイエーグループ 商品券 がその場で当たる 1214まで毎日応募できます 応募方法 ①daieiofficialを,0.0,Neutral
1018,rt apricot_candy_a 夫とエレベーターに乗ろうとしたら男性に次のに乗ってって閉められかけたことがある定員余裕なのにと思ったらもう1人が白杖の女性だった知り合いですかあなたと2人きりになろうとしてますよって伝えたら慌てて降りてくれたし男性に,0.0,Neutral
1019,170554在线while life hope,0.0,Neutral
1020,rt mybwits marriage im really scared nowi think long promise amp swear eternity one person somet,0.07500000000000001,Positive
1021,rt morganstephensa reminder cdcgov stated 1 5 americans covid19 longcovid heading,0.0,Neutral
1022,rt sooyoulexx aint never gave 2 week notice life see dont,0.0,Neutral
1023,lifeatsharechat scroll stumble career ux researcher story ishtihar9,-0.05,Negative
1024,ready life line,0.2,Positive
1028,rt captainrk8055 todays day let us thank god rain sea sky rainbow air breathe,0.0,Neutral
1029,rt piousdeenn 7 duas read life hard,-0.2916666666666667,Negative
1031,oyuwari_life aisaika_mona おゆわりちゃんありがとうございます いつ私の順番がくるのかドキドキして 待ってますね,0.0,Neutral
1033,rt dennisn listen duck foreign policing status quo experts want stand right side history want r,0.08035714285714285,Positive
1035,rt saffron_nik gemsofbollywood 57 year old man romancing 36 year year old lady worst thing ever seen entire l,-0.2,Negative
1036,safmradio robertmulaudzi cityofjoburgems stephengrootes kzn floods laughing stock said punis,0.0,Neutral
1037,rt manishavak rheac entered sushant life 2019 planted itsssr life mafia ssr ws trapped purposely,-0.2,Negative
1039,timeworx_io professional social mediatwitterinstragram marketer 2 years experiencei provide unli,0.06666666666666667,Positive
1040,rt cath_data david__osland speckle48 worked give family better life expectation would,0.5,Positive
1041,jimmy_1975 always low life uneducated lawbreaking come milk system,0.0,Neutral
1042,naija_pr thats life sha,0.0,Neutral
1044,rt arepamor 20s please reduce pressure else drain mentallyampemotionally depressioni,0.0,Neutral
1045,lewis hamilton still spurred insatiable win briton knows cant race forever,0.8,Positive
1046,rt miknkookie like moon must go phases emptiness feel full waiting worth knowing,0.32499999999999996,Positive
1047,happy birthday real memore wins everyday may allah accept prayers may achieve goals life kun fay,0.275,Positive
1048,rt madridxtra endrick felt real madrid offered smoothest adaptation life europe attraction representing,0.2,Positive
1049,rt mindfulheal truly believe beautiful words im pretty ordinary things enjoy bring joy,0.41,Positive
1050,rt kakhtar50837231 define life dont let people write script klmmm hbdsidharthshukla,0.0,Neutral
1052,rt hi_shayaan yes sex cool ever read book spent days reading u finish u get weird sad melanchol,-0.1875,Negative
1053,مهسا_امینی woman_life_freedom qaen قاین زن_زندگی_آزادی,0.0,Neutral
1055,rt _deyola happy birthday wish best life offer,0.9,Positive
1056,pamper goal life work make comfortable goal help g,0.4,Positive
1057,noonecaresssxx yaah unke kiye hui potty saaf karne ke liye ho dumbo meaningful life,0.5,Positive
1058,rt nextmediaug bismacamumpaire faisalmutesa bahatihilda rujchristopher charlesogen geeman_manastar nextradio_ug jokwizklean kar,0.0,Neutral
1059,yoongichy need jin life,0.0,Neutral
1061,ponchan_yutori ソファとベッド,0.0,Neutral
1063,rt ajaynsp mistakes part life dont make never learn never learn never improves,0.0,Neutral
1065,corporate life boss schedules 2 meetings time different subjects joins neither,0.0,Neutral
1066,rt 1500tasvir_en still cant verify identity 5th person sentenced death case mohammad hosseini also cha,0.0,Neutral
1067,roguechristian5 akasost alpacaaurelius clearly never heard prenup woman doesnt want get mar,-0.05000000000000001,Negative
1068,need girthhhh life,0.0,Neutral
1069,yeah earth speculating olivers personal life like one thing theorize,0.0,Neutral
1070,hannahhkinsella really han bloody low life xx,-0.20000000000000004,Negative
1071,rt henrygayle happy birthday yuvstrong12 life blessings friend,0.8,Positive
1074,rt mahshid1993 another young protester life real danger sentenced death crime waging war godmahans,0.15000000000000002,Positive
1075,rt frankkhaliduk football game life brings joy everyone amp thats greatest game world,0.24999999999999997,Positive
1076,石井ゆかりの星占い教室のノート follow フォロー books life happy fortune star,0.8,Positive
1077,movieendorser wonderful life,1.0,Positive
1078,life short smile still teeth hbdsidharthshukla,0.15,Positive
1079,rt middleearthmixr changing life isnt 5 step program pill takeits campaign 1000000 small decisions,-0.25,Negative
1081,rt melinda_ceei boy diagnosed rare brain tumor gipd june5 time diagnosed cancer,0.3,Positive
1082,rt avymafia realize life go youll ok without anybody,0.5,Positive
1085,warm birthday greetings general secretary bjp madhya pradesh former mla karera pride rawat sociaty,0.21666666666666667,Positive
1086,rt selam591 right freedom expression freedom thought peaceful assembly access law education rest amp,0.26785714285714285,Positive
1088,rt f_karamizand این رژیم و مزدورانش و ماله کشانش و جیره بگیرانش زبان خوش حالیشون نمیشه فقط و فقط باید ادبشون کرد و بهشون ضربه زد اونم کار,0.0,Neutral
1089,rt findingkan people shut sit 22 years old full blown adult thats capable making decisions,0.1875,Positive
1091,やったあ仕事終わった,0.0,Neutral
1092,rt ashokgehlot51 humble tributes bharat ratna babasaheb dr bhimrao ambedkar punyatithi chief architect constitution,-0.2,Negative
1093,rt machidax エレキフロアnews 2022 glifeフェア開催中 通常店舗では展示を行っていないglife guitarsを限定展示 プロの現場レベルの高い要求をクリアする異次元のハイエンドブランド エレキギター glifegu,0.0,Neutral
1094,dey play days enter almighty2023 either reshape life set perfect goalsguided roo,1.0,Positive
1095,rt itsbeckfreen_ spoiler ep 5 khunsam mon get close sam allowing mon life connection sucks asdfghjk,-0.3,Negative
1096,rt 0526concerts jeonghan really loves seventeens songs singing along second life sparkly eyes prettiest,0.1,Positive
1097,rt lawsofaurelius think life lived dead man see whats left bonus live according,-0.02121212121212122,Negative
1098,rt dinesh_amol6 godmorningmonday supreme god kabir makes devotees free deadliest diseases increase life span sa,0.4,Positive
1099,playing song saved life u2,0.0,Neutral
1101,landscape beautification love flowery part nature beautify building brings life,0.5,Positive
1103,rt dailywenciair wednesday addams said happy wife happy life,0.8,Positive
1104,joncoopertweets im telling john people see right fake patty desperation pushing irrele,-0.10714285714285715,Negative
1106,rt felostain daily reminder dont dress well ceremonies meetings big parties life fancy occasion every day,0.0,Neutral
1107,rt thinkingwinter loves games runs around competitively like kid ate much sugar uses brains muscles protein,0.2,Positive
1108,etirabys rumination others make life marginally worse,-0.4,Negative
1109,one try swear life wont fuck,-0.4,Negative
1110,rt forwardassist1 create believe entire life based beliefs want change life change,0.0,Neutral
1111,rt streetchurchh see ehn get mindset week say every every wey go happen dey follow gods plan life amp things,0.0,Neutral
1113,waiting toddler nephew listening good music varied bands received disappointing,0.04999999999999999,Positive
1114,elizabeth line currently saving life second time 12 hours tubes severe delays elizabet,0.0,Neutral
1115,rt arshadrizwan many great actors many stars one superstar wishing rajinikanth sir happy birthday may,0.65,Positive
1116,キヌア 21世紀の主要食としてnasaが宇宙食として推奨穀物の中でも低糖質でたんぱく質が豊富低giで血糖値の上昇が緩やか9種類の必須アミノ酸豊富な食物繊維鉄マグネシウムカリウムカルシウムなどのミネラル類フィトエストロゲンによる更年期障害の改善貧血予防,0.0,Neutral
1117,russias life expectancy increased 18 years since end 2021 country also reached steady,0.16666666666666666,Positive
1118,rt alixesque 25 years ago heard klonoas wahoo first time happy anniversary series changed life klonoa k,0.525,Positive
1120,barbmilne freeburian thought reading shakespeare definitely way appreciate read sha,0.0,Neutral
1121,rt toonzatt life,0.0,Neutral
1122,rt honniebunnie007 one day held accountable every idle word action took life good kind show g,0.4666666666666666,Positive
1123,rt godislaiisa need learn cope theyll see many rich lilies vip section upcoming asia tour su,0.4375,Positive
1125,thing predictable life unpredictability 世界杯 wkwuviezv,-0.2,Negative
1126,rt pyaarissidnaaz1 day theyll reunite sky shed tears happiness two love birds meet long long,0.27499999999999997,Positive
1128,went one best days life one worst cant take anymore,0.0,Neutral
1129,film duration 2 minutes took 30 minutes shoot succeeded oscarwinning short film,0.0,Neutral
1130,rt keniemoh4real09 life start producing positive outcome refrain negative thought rather impress,-0.03636363636363636,Negative
1131,rt 10newsfirstper twoyearold girl fighting life several cars collided perths north sunday evening stevendt,0.0,Neutral
1132,rt mases_sl audiomack salonetwitterhouseparty life,0.0,Neutral
1133,rt pmuralidharrao warm birthday greetings superstar thiru rajinikanth ji praying long healthy life file pic,0.3499999999999999,Positive
1134,life pct fans summed,0.0,Neutral
1135,rt legalnairatv chatgpt create books shamelessly create like life depends friend amp experimen,0.0,Neutral
1137,teamcoachbuzz hello name ramo peacock trying become professional nba star,0.1,Positive
1138,rt idemtekinalp promise inner child naughty escapes pressing doorbells unfinished dreams ha,-0.07500000000000001,Negative
1139,rt josephonuorah addition ethnic religious bigotry stay relevant thwart life ambition evil,-0.19999999999999998,Negative
1140,rt machidax エレキフロアフェア情報 glife fair tour クロサワ楽器町田店が12月10日12月25日の期間で開催されます この機会にユーザーから厚い信頼を寄せるglife guitarsを是非ご覧ください,0.7,Positive
1141,z0she discovered van life difficult 2 cats dog,-0.5,Negative
1142,spent 10min stair master longest 10min life,-0.1,Negative
1143,battery life 4hrs comes laptop bag bonus wireless mouse 0715067967 app call 700,0.0,Neutral
1144,lifeのmv比較 bbcの番組top popsの方が何故か明るめになっている,0.0,Neutral
1145,비어트리스 보고싶어요 혼자 해낼 수 있을 거라 생각했는데 사실은 당신이 늘 필요했던 거죠 기다리고 있을게요 life next,0.0,Neutral
1146,rt ajaynsp sometimes need stop analyzing past stop planning future live life amp make best itss,0.2215909090909091,Positive
1147,rt klumsayz skating dates look social media real life looks like new born deers fighting lives,0.12323232323232323,Positive
1148,find happy life make,0.8,Positive
1150,christo07024060 nige_h64 sophielouisecc wont many ex professionals commentating football men,0.5,Positive
1153,thats life life life theyre lives excel,0.0,Neutral
1154,rt sia_mausi life suck lot things end make suck less blocking muting deleting ignor,-0.16666666666666666,Negative
1155,rt nshaidat look dont life never enough blessed day ahead,0.0,Neutral
1156,learn rejoice triumphs happiness others turn open door goodness,0.35,Positive
1157,shouldnt said im specifally angry one 1 single person know real life im,-0.1238095238095238,Negative
1159,rt leatwasps caesjoes theyll like 25ydjj374738fhkx post beautiful image ever seen life captioned r,0.85,Positive
